price_id,security_id,ticker,security_name,price_date,open_price,high_price,low_price,close_price,volume,source,is_stale,days_stale,currency,region,validated,rag_status
PRC-TCS-20250121,INE467B01029,TCS,Tata Consultancy Services,2025-01-21,4433.34,4564.27,4429.68,4448.0,,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250127,INE467B01029,TCS,Tata Consultancy Services,2025-01-27,4498.96,4548.05,4474.92,4506.2,3843485.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250206,INE467B01029,TCS,Tata Consultancy Services,2025-02-06,4491.74,4602.99,4417.35,4518.6,3947373.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250212,INE467B01029,TCS,Tata Consultancy Services,2025-02-12,4642.55,4749.46,4593.61,4667.02,3540599.0,Bloomberg,True,9,INR,NSE,True,Red
PRC-TCS-20250213,INE467B01029,TCS,Tata Consultancy Services,2025-02-13,4614.8,4696.15,4549.24,4610.43,1841790.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250214,INE467B01029,TCS,Tata Consultancy Services,2025-02-14,4520.07,4556.79,4494.74,4552.36,2603509.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-TCS-20250220,INE467B01029,TCS,Tata Consultancy Services,2025-02-20,4482.4,4602.39,4458.79,4511.43,,Refinitiv,False,0,INR,NSE,True,Green
PRC-TCS-20250224,INE467B01029,TCS,Tata Consultancy Services,2025-02-24,4408.44,4465.89,4283.87,4367.7,400648.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250307,INE467B01029,TCS,Tata Consultancy Services,2025-03-07,4361.01,4431.85,4312.89,4333.26,644637.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250313,INE467B01029,TCS,Tata Consultancy Services,2025-03-13,4269.28,4337.09,4182.37,4283.92,1853646.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-TCS-20250318,INE467B01029,TCS,Tata Consultancy Services,2025-03-18,4296.07,4304.87,4258.04,4293.58,2509101.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250319,INE467B01029,TCS,Tata Consultancy Services,2025-03-19,4358.32,4361.4,4202.92,4315.59,4819718.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250325,INE467B01029,TCS,Tata Consultancy Services,2025-03-25,4408.64,4518.16,4398.25,4437.04,1723660.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250331,INE467B01029,TCS,Tata Consultancy Services,2025-03-31,4521.67,4528.29,4448.36,4500.3,3578186.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250407,INE467B01029,TCS,Tata Consultancy Services,2025-04-07,4435.69,4547.1,4419.87,4461.35,2234208.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250411,INE467B01029,TCS,Tata Consultancy Services,2025-04-11,4357.76,4491.79,4314.27,4401.23,4872459.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-TCS-20250415,INE467B01029,TCS,Tata Consultancy Services,2025-04-15,4463.31,4556.38,4364.42,4433.71,4080398.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250418,INE467B01029,TCS,Tata Consultancy Services,2025-04-18,4379.98,4415.91,4259.22,4345.91,3572489.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-TCS-20250421,INE467B01029,TCS,Tata Consultancy Services,2025-04-21,4481.21,4539.67,4333.84,4465.3,4943562.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-TCS-20250423,INE467B01029,TCS,Tata Consultancy Services,2025-04-23,4504.87,4564.65,4522.58,4544.29,2945016.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250428,INE467B01029,TCS,Tata Consultancy Services,2025-04-28,4502.35,4592.88,4493.98,4512.31,2686051.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-TCS-20250501,INE467B01029,TCS,Tata Consultancy Services,2025-05-01,4360.03,4512.03,4313.48,4396.36,2638633.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250502,INE467B01029,TCS,Tata Consultancy Services,2025-05-02,4444.14,4512.84,4363.53,4485.64,4344591.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-TCS-20250512,INE467B01029,TCS,Tata Consultancy Services,2025-05-12,4463.62,4542.88,4460.99,4477.93,2703477.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-TCS-20250515,INE467B01029,TCS,Tata Consultancy Services,2025-05-15,4601.03,4653.67,4442.4,4561.08,406624.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240103,INE154A01025,ITC,ITC Ltd,2024-01-03,456.31,462.11,442.0,453.88,963457.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240110,INE154A01025,ITC,ITC Ltd,2024-01-10,451.14,460.49,443.49,449.8,3462292.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240116,INE154A01025,ITC,ITC Ltd,2024-01-16,454.1,455.01,440.94,449.83,3716735.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240119,INE154A01025,ITC,ITC Ltd,2024-01-19,447.21,459.19,446.63,450.15,4916640.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240122,INE154A01025,ITC,ITC Ltd,2024-01-22,443.51,453.08,437.83,447.11,3504044.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240131,INE154A01025,ITC,ITC Ltd,2024-01-31,454.18,455.72,446.48,451.29,615750.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240201,INE154A01025,ITC,ITC Ltd,2024-02-01,446.33,454.85,440.83,444.06,1351718.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240205,INE154A01025,ITC,ITC Ltd,2024-02-05,440.42,452.17,434.03,443.11,4883825.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240207,INE154A01025,ITC,ITC Ltd,2024-02-07,448.2,448.5,431.78,443.91,168109.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-ITC-20240215,INE154A01025,ITC,ITC Ltd,2024-02-15,445.5,452.29,441.28,447.34,545664.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240220,INE154A01025,ITC,ITC Ltd,2024-02-20,455.38,463.86,441.74,452.11,3407362.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240226,INE154A01025,ITC,ITC Ltd,2024-02-26,444.89,453.32,437.48,444.49,1678961.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240301,INE154A01025,ITC,ITC Ltd,2024-03-01,431.26,447.25,429.96,434.26,1226400.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240306,INE154A01025,ITC,ITC Ltd,2024-03-06,442.46,448.38,442.45,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240308,INE154A01025,ITC,ITC Ltd,2024-03-08,448.29,454.07,443.86,444.79,1608249.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240313,INE154A01025,ITC,ITC Ltd,2024-03-13,438.52,442.24,434.58,439.79,4948099.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240315,INE154A01025,ITC,ITC Ltd,2024-03-15,449.22,457.4,441.48,450.03,417634.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240320,INE154A01025,ITC,ITC Ltd,2024-03-20,454.97,451.89,447.16,450.81,4515830.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240321,INE154A01025,ITC,ITC Ltd,2024-03-21,455.01,465.28,455.23,458.78,754998.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240322,INE154A01025,ITC,ITC Ltd,2024-03-22,455.14,463.98,456.19,459.25,4033156.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240325,INE154A01025,ITC,ITC Ltd,2024-03-25,472.69,487.09,470.58,473.44,2526056.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240402,INE154A01025,ITC,ITC Ltd,2024-04-02,488.11,494.12,472.23,485.91,4069158.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240403,INE154A01025,ITC,ITC Ltd,2024-04-03,487.08,493.16,473.74,484.09,792145.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240410,INE154A01025,ITC,ITC Ltd,2024-04-10,487.54,495.29,489.05,491.15,219143.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240411,INE154A01025,ITC,ITC Ltd,2024-04-11,492.44,502.55,493.04,495.9,2291545.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240416,INE154A01025,ITC,ITC Ltd,2024-04-16,501.36,521.02,505.59,506.08,1393106.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240422,INE154A01025,ITC,ITC Ltd,2024-04-22,500.36,509.62,486.3,498.76,4946580.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240501,INE154A01025,ITC,ITC Ltd,2024-05-01,507.11,504.68,495.79,503.89,4094923.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240507,INE154A01025,ITC,ITC Ltd,2024-05-07,509.16,522.39,502.52,511.89,2303059.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240509,INE154A01025,ITC,ITC Ltd,2024-05-09,501.35,504.1,488.15,498.39,4548088.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-ITC-20240516,INE154A01025,ITC,ITC Ltd,2024-05-16,488.11,501.94,483.82,489.54,2386655.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240521,INE154A01025,ITC,ITC Ltd,2024-05-21,475.37,481.13,469.94,474.57,2128339.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240522,INE154A01025,ITC,ITC Ltd,2024-05-22,474.33,486.73,462.91,472.65,188734.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240527,INE154A01025,ITC,ITC Ltd,2024-05-27,477.98,487.56,468.44,477.74,2476467.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240529,INE154A01025,ITC,ITC Ltd,2024-05-29,492.79,498.12,486.09,,,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240607,INE154A01025,ITC,ITC Ltd,2024-06-07,492.53,490.95,484.0,489.04,4848529.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240613,INE154A01025,ITC,ITC Ltd,2024-06-13,500.66,515.06,495.56,500.99,2418473.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240624,INE154A01025,ITC,ITC Ltd,2024-06-24,488.24,502.11,479.98,490.62,623343.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240703,INE154A01025,ITC,ITC Ltd,2024-07-03,481.08,480.64,464.74,478.08,1783334.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240711,INE154A01025,ITC,ITC Ltd,2024-07-11,478.07,483.87,472.15,477.69,991287.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240712,INE154A01025,ITC,ITC Ltd,2024-07-12,483.1,480.71,473.2,480.44,107278.0,NSE Feed,True,6,INR,NSE,True,Red
PRC-ITC-20240715,INE154A01025,ITC,ITC Ltd,2024-07-15,484.09,488.48,473.22,480.2,4216117.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240716,INE154A01025,ITC,ITC Ltd,2024-07-16,467.97,472.85,451.4,465.31,4143865.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240722,INE154A01025,ITC,ITC Ltd,2024-07-22,466.38,470.27,459.56,464.69,860569.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240723,INE154A01025,ITC,ITC Ltd,2024-07-23,455.23,466.07,450.78,455.6,1581581.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240808,INE154A01025,ITC,ITC Ltd,2024-08-08,461.98,472.55,455.07,460.17,3113700.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240809,INE154A01025,ITC,ITC Ltd,2024-08-09,459.37,465.38,458.81,462.7,2100558.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240815,INE154A01025,ITC,ITC Ltd,2024-08-15,456.18,469.39,453.6,456.18,237726.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240816,INE154A01025,ITC,ITC Ltd,2024-08-16,451.81,455.54,447.96,452.66,4488245.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-ITC-20240820,INE154A01025,ITC,ITC Ltd,2024-08-20,447.62,448.59,433.07,445.47,1287746.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240823,INE154A01025,ITC,ITC Ltd,2024-08-23,441.01,454.42,433.44,445.05,1544929.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240826,INE154A01025,ITC,ITC Ltd,2024-08-26,451.03,453.74,445.89,451.43,991970.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20240829,INE154A01025,ITC,ITC Ltd,2024-08-29,447.46,450.44,442.24,444.75,3472292.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240906,INE154A01025,ITC,ITC Ltd,2024-09-06,446.52,461.09,437.54,448.12,482407.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20240911,INE154A01025,ITC,ITC Ltd,2024-09-11,446.84,446.79,436.15,444.55,1484171.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20240917,INE154A01025,ITC,ITC Ltd,2024-09-17,441.82,447.6,431.04,439.27,1423333.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20241001,INE154A01025,ITC,ITC Ltd,2024-10-01,440.37,446.37,429.14,438.56,4093082.0,Refinitiv,True,3,INR,NSE,True,Amber
PRC-ITC-20241007,INE154A01025,ITC,ITC Ltd,2024-10-07,431.32,434.85,421.06,431.75,415589.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20241031,INE154A01025,ITC,ITC Ltd,2024-10-31,429.25,438.22,419.79,428.16,138336.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20241111,INE154A01025,ITC,ITC Ltd,2024-11-11,417.07,425.04,417.46,420.47,4627523.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20241113,INE154A01025,ITC,ITC Ltd,2024-11-13,430.93,435.38,430.22,432.86,4079663.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20241114,INE154A01025,ITC,ITC Ltd,2024-11-14,431.23,438.74,424.44,433.09,3901277.0,NSE Feed,True,7,INR,NSE,True,Red
PRC-ITC-20241120,INE154A01025,ITC,ITC Ltd,2024-11-20,425.62,428.92,422.31,428.55,694412.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20241121,INE154A01025,ITC,ITC Ltd,2024-11-21,427.33,438.65,421.22,429.92,1023861.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20241128,INE154A01025,ITC,ITC Ltd,2024-11-28,426.62,440.67,417.27,429.2,4163506.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20241129,INE154A01025,ITC,ITC Ltd,2024-11-29,427.39,432.75,416.69,427.77,1728689.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20241202,INE154A01025,ITC,ITC Ltd,2024-12-02,427.68,439.08,422.4,431.72,1032052.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20241203,INE154A01025,ITC,ITC Ltd,2024-12-03,440.0,444.53,433.86,436.62,1525522.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-ITC-20241205,INE154A01025,ITC,ITC Ltd,2024-12-05,436.24,439.5,433.09,433.15,4071913.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20241209,INE154A01025,ITC,ITC Ltd,2024-12-09,427.23,433.62,423.99,429.41,1349648.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20241213,INE154A01025,ITC,ITC Ltd,2024-12-13,429.63,434.1,420.27,427.63,3407797.0,Bloomberg,True,9,INR,NSE,True,Red
PRC-ITC-20250102,INE154A01025,ITC,ITC Ltd,2025-01-02,412.83,413.9,409.81,412.87,3510959.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20250107,INE154A01025,ITC,ITC Ltd,2025-01-07,400.18,409.29,395.07,403.48,3952743.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250108,INE154A01025,ITC,ITC Ltd,2025-01-08,414.0,422.56,404.41,,,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20250115,INE154A01025,ITC,ITC Ltd,2025-01-15,420.95,430.66,415.98,421.92,2587977.0,Bloomberg,True,3,INR,NSE,True,Amber
PRC-ITC-20250116,INE154A01025,ITC,ITC Ltd,2025-01-16,420.97,422.95,416.36,420.34,2916011.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-ITC-20250121,INE154A01025,ITC,ITC Ltd,2025-01-21,422.82,424.63,416.13,423.98,4003662.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250122,INE154A01025,ITC,ITC Ltd,2025-01-22,427.7,433.12,423.06,425.96,1261032.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20250128,INE154A01025,ITC,ITC Ltd,2025-01-28,449.54,453.38,445.08,445.63,1859879.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250204,INE154A01025,ITC,ITC Ltd,2025-02-04,453.14,458.86,440.26,453.11,3227388.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20250205,INE154A01025,ITC,ITC Ltd,2025-02-05,451.97,459.46,449.87,452.24,2551691.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20250213,INE154A01025,ITC,ITC Ltd,2025-02-13,448.51,458.34,433.26,445.76,3940926.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20250217,INE154A01025,ITC,ITC Ltd,2025-02-17,438.99,436.45,425.57,435.02,1341128.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20250218,INE154A01025,ITC,ITC Ltd,2025-02-18,432.18,441.8,432.19,436.35,1207525.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ITC-20250228,INE154A01025,ITC,ITC Ltd,2025-02-28,429.6,432.21,429.74,431.4,2048909.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250304,INE154A01025,ITC,ITC Ltd,2025-03-04,423.43,426.33,417.04,422.19,4547356.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250310,INE154A01025,ITC,ITC Ltd,2025-03-10,420.52,420.25,408.82,418.1,4162125.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-ITC-20250320,INE154A01025,ITC,ITC Ltd,2025-03-20,409.54,423.11,406.61,411.31,1448803.0,Refinitiv,True,7,INR,NSE,True,Red
PRC-ITC-20250324,INE154A01025,ITC,ITC Ltd,2025-03-24,423.48,433.17,419.12,421.72,1452702.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20250402,INE154A01025,ITC,ITC Ltd,2025-04-02,426.8,432.04,417.11,427.3,390993.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250414,INE154A01025,ITC,ITC Ltd,2025-04-14,427.59,429.33,418.3,427.25,309087.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-ITC-20250416,INE154A01025,ITC,ITC Ltd,2025-04-16,440.47,438.78,436.34,436.73,4681401.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250425,INE154A01025,ITC,ITC Ltd,2025-04-25,435.4,449.62,436.99,437.24,4912775.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250430,INE154A01025,ITC,ITC Ltd,2025-04-30,431.09,440.52,428.12,431.59,436223.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20250505,INE154A01025,ITC,ITC Ltd,2025-05-05,440.98,442.68,428.94,441.45,1737034.0,Refinitiv,True,5,INR,NSE,True,Amber
PRC-ITC-20250506,INE154A01025,ITC,ITC Ltd,2025-05-06,442.31,446.14,443.01,445.02,832970.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250507,INE154A01025,ITC,ITC Ltd,2025-05-07,438.2,438.83,433.72,438.1,3434958.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ITC-20250508,INE154A01025,ITC,ITC Ltd,2025-05-08,432.59,441.37,427.78,436.85,3837762.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250509,INE154A01025,ITC,ITC Ltd,2025-05-09,435.36,441.5,421.91,431.11,3655362.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ITC-20250515,INE154A01025,ITC,ITC Ltd,2025-05-15,418.67,424.8,415.51,422.17,4506544.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240102,INE075A01022,WIPRO,Wipro Ltd,2024-01-02,524.25,535.19,524.56,527.22,4786339.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240104,INE075A01022,WIPRO,Wipro Ltd,2024-01-04,544.63,553.75,539.11,542.32,3600954.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-WIPRO-20240109,INE075A01022,WIPRO,Wipro Ltd,2024-01-09,525.82,536.49,526.03,530.95,1266133.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240111,INE075A01022,WIPRO,Wipro Ltd,2024-01-11,533.74,546.83,519.83,535.43,1094862.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240118,INE075A01022,WIPRO,Wipro Ltd,2024-01-18,528.16,533.54,529.9,530.21,3663523.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240119,INE075A01022,WIPRO,Wipro Ltd,2024-01-19,529.04,527.0,512.24,526.33,4407375.0,Refinitiv,True,9,INR,NSE,True,Red
PRC-WIPRO-20240130,INE075A01022,WIPRO,Wipro Ltd,2024-01-30,517.13,532.1,517.81,521.65,1138455.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240202,INE075A01022,WIPRO,Wipro Ltd,2024-02-02,513.36,516.3,512.51,514.89,2426795.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240207,INE075A01022,WIPRO,Wipro Ltd,2024-02-07,517.62,519.01,508.63,515.27,931358.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240209,INE075A01022,WIPRO,Wipro Ltd,2024-02-09,513.57,511.47,505.09,508.85,136313.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240216,INE075A01022,WIPRO,Wipro Ltd,2024-02-16,513.03,516.53,504.62,510.91,3788184.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-WIPRO-20240223,INE075A01022,WIPRO,Wipro Ltd,2024-02-23,509.3,513.81,498.69,510.53,1046616.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240304,INE075A01022,WIPRO,Wipro Ltd,2024-03-04,511.36,519.45,501.94,508.7,440649.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240307,INE075A01022,WIPRO,Wipro Ltd,2024-03-07,502.78,506.47,501.41,501.77,3824171.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240308,INE075A01022,WIPRO,Wipro Ltd,2024-03-08,494.33,498.47,495.06,497.43,4090266.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240326,INE075A01022,WIPRO,Wipro Ltd,2024-03-26,504.8,509.05,495.86,,,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240328,INE075A01022,WIPRO,Wipro Ltd,2024-03-28,507.76,508.39,505.71,506.85,1515352.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240405,INE075A01022,WIPRO,Wipro Ltd,2024-04-05,502.85,505.47,487.92,499.41,3662677.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240408,INE075A01022,WIPRO,Wipro Ltd,2024-04-08,501.09,511.51,497.17,500.16,3457418.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240411,INE075A01022,WIPRO,Wipro Ltd,2024-04-11,505.64,510.03,502.27,505.79,1006277.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240412,INE075A01022,WIPRO,Wipro Ltd,2024-04-12,489.53,494.6,479.12,493.13,672343.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240418,INE075A01022,WIPRO,Wipro Ltd,2024-04-18,498.93,499.43,491.51,497.15,908105.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240425,INE075A01022,WIPRO,Wipro Ltd,2024-04-25,491.87,496.54,484.79,492.21,4334525.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240429,INE075A01022,WIPRO,Wipro Ltd,2024-04-29,491.63,507.8,496.28,496.42,1099369.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240503,INE075A01022,WIPRO,Wipro Ltd,2024-05-03,486.18,493.34,485.72,490.74,2642122.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240507,INE075A01022,WIPRO,Wipro Ltd,2024-05-07,476.39,488.39,471.28,477.45,4215062.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240509,INE075A01022,WIPRO,Wipro Ltd,2024-05-09,466.37,467.98,452.6,465.79,2309483.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240513,INE075A01022,WIPRO,Wipro Ltd,2024-05-13,468.61,470.11,453.01,466.13,478481.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240517,INE075A01022,WIPRO,Wipro Ltd,2024-05-17,463.52,480.46,458.7,467.95,916631.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-WIPRO-20240522,INE075A01022,WIPRO,Wipro Ltd,2024-05-22,463.09,465.03,456.73,461.6,812542.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240607,INE075A01022,WIPRO,Wipro Ltd,2024-06-07,461.54,470.58,458.48,466.02,3643960.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-WIPRO-20240624,INE075A01022,WIPRO,Wipro Ltd,2024-06-24,455.21,467.84,445.92,454.41,3374080.0,Bloomberg,True,9,INR,NSE,True,Red
PRC-WIPRO-20240703,INE075A01022,WIPRO,Wipro Ltd,2024-07-03,455.55,458.53,447.18,453.96,2948263.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240705,INE075A01022,WIPRO,Wipro Ltd,2024-07-05,445.68,457.04,442.86,445.71,4594901.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240711,INE075A01022,WIPRO,Wipro Ltd,2024-07-11,440.49,444.34,437.95,441.35,,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240712,INE075A01022,WIPRO,Wipro Ltd,2024-07-12,439.66,449.17,435.45,441.67,3682823.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240716,INE075A01022,WIPRO,Wipro Ltd,2024-07-16,436.01,439.89,431.56,435.96,2728595.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240719,INE075A01022,WIPRO,Wipro Ltd,2024-07-19,434.94,440.57,431.9,433.45,4430401.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-WIPRO-20240724,INE075A01022,WIPRO,Wipro Ltd,2024-07-24,442.12,446.16,439.16,439.99,4568773.0,Refinitiv,False,0,INR,NSE,True,Green
